类型,代码,名称,现价,量比,RSI6/14,KDJ/MACD,距60日线,今日涨跌
2-极致缩量潜伏,600127,金健米业,5.51,0.81,25.0/32.1,底位/绿柱缩短,20.0%,-0.9%
2-极致缩量潜伏,605266,健之佳,15.63,0.78,0.4/29.0,底位/绿柱缩短,19.9%,-0.8%
2-极致缩量潜伏,603970,中农立华,10.26,0.83,0.0/22.1,底位/绿柱缩短,19.1%,-0.8%
2-极致缩量潜伏,002508,老板电器,15.52,0.57,0.0/25.6,底位/绿柱缩短,19.0%,-0.6%
2-极致缩量潜伏,002372,伟星新材,8.64,0.43,19.7/18.6,底位/绿柱缩短,18.5%,-0.7%
2-极致缩量潜伏,600861,北京人力,12.96,0.4,8.5/31.9,底位/绿柱缩短,18.5%,-0.5%
2-极致缩量潜伏,603639,海利尔,10.37,0.72,16.9/30.4,底位/红柱,18.2%,-1.2%
2-极致缩量潜伏,002646,天佑德酒,6.59,0.76,21.7/17.1,底位/绿柱缩短,17.5%,-0.8%
2-极致缩量潜伏,002889,东方嘉盛,10.93,0.8,22.2/32.9,底位/绿柱缩短,16.8%,-0.5%
2-极致缩量潜伏,603536,惠发食品,8.38,0.77,23.0/31.8,底位/绿柱缩短,16.3%,-1.2%
2-极致缩量潜伏,001219,青岛食品,12.33,0.57,0.0/19.4,底位/绿柱缩短,15.2%,-0.5%
2-极致缩量潜伏,002746,仙坛股份,5.23,0.69,22.2/31.8,底位/绿柱缩短,15.1%,-1.3%
3-准入选观察池,002572,索菲亚,8.04,1.09,12.7/16.7,底位/红柱,39.4%,-1.4%
3-准入选观察池,603103,横店影视,15.69,0.52,0.0/23.6,底位/绿柱缩短,36.8%,-1.9%
3-准入选观察池,002532,天山铝业,12.05,0.8,8.1/21.2,底位/绿柱缩短,34.7%,-4.0%
3-准入选观察池,603291,联合水务,8.6,0.85,8.8/21.3,底位/绿柱缩短,30.6%,-1.9%
3-准入选观察池,000876,新 希 望,6.2,0.71,5.3/4.8,底位/绿柱缩短,30.5%,-1.9%
3-准入选观察池,600299,安迪苏,9.58,0.89,18.6/14.9,底位/绿柱缩短,30.3%,-2.4%
3-准入选观察池,001300,三柏硕,12.91,0.93,3.8/25.1,底位/绿柱缩短,29.4%,-1.2%
3-准入选观察池,605136,丽人丽妆,7.77,0.93,13.5/23.7,底位/绿柱缩短,27.6%,-2.3%
3-准入选观察池,002705,新宝股份,11.31,1.06,20.7/14.1,底位/红柱,26.3%,-5.3%
3-准入选观察池,603628,清源股份,9.94,0.86,9.6/34.0,底位/红柱,26.2%,-0.8%
3-准入选观察池,601155,新城控股,10.87,1.02,14.8/17.9,底位/绿柱缩短,25.9%,-2.1%
3-准入选观察池,600104,上汽集团,10.46,0.89,6.8/5.7,底位/绿柱缩短,24.8%,-1.0%
3-准入选观察池,002543,万和电气,6.51,0.73,2.9/20.6,底位/绿柱缩短,24.2%,-1.5%
3-准入选观察池,603168,莎普爱思,5.09,1.06,20.0/25.5,底位/绿柱缩短,24.0%,0.2%
3-准入选观察池,600706,曲江文旅,7.22,0.88,11.1/26.0,底位/绿柱缩短,23.9%,-1.2%
3-准入选观察池,603817,海峡环保,5.59,1.04,20.0/25.0,底位/绿柱缩短,23.5%,-2.1%
3-准入选观察池,000798,中水渔业,7.48,0.91,23.2/23.4,底位/绿柱缩短,23.1%,-1.3%
3-准入选观察池,600966,博汇纸业,5.01,0.94,18.6/22.6,底位/绿柱缩短,23.0%,-3.3%
3-准入选观察池,600661,昂立教育,7.51,0.94,20.3/28.2,底位/绿柱缩短,23.0%,-0.5%
3-准入选观察池,000729,燕京啤酒,10.25,0.9,12.3/24.4,底位/绿柱缩短,22.9%,-2.0%
3-准入选观察池,600371,万向德农,6.62,0.92,13.6/26.9,底位/绿柱缩短,22.8%,-0.6%
3-准入选观察池,002677,浙江美大,6.18,0.97,21.0/28.4,底位/绿柱缩短,22.6%,-1.6%
3-准入选观察池,002679,福建金森,8.33,0.88,20.7/29.2,底位/绿柱缩短,22.4%,-1.2%
3-准入选观察池,000731,四川美丰,5.48,0.85,23.2/25.8,底位/绿柱缩短,22.3%,-2.5%
3-准入选观察池,002817,黄山胶囊,6.17,0.96,13.0/26.1,底位/绿柱缩短,22.3%,-0.5%
3-准入选观察池,600720,中交设计,5.28,0.71,18.5/22.5,底位/绿柱缩短,22.2%,-2.8%
3-准入选观察池,600774,汉商集团,6.72,0.89,20.3/30.6,底位/绿柱缩短,22.2%,0.2%
3-准入选观察池,001217,华尔泰,9.1,0.91,25.0/33.2,底位/红柱,22.0%,-0.9%
3-准入选观察池,605567,春雪食品,8.5,0.86,16.0/28.5,底位/绿柱缩短,21.9%,-1.0%
3-准入选观察池,002799,环球印务,6.6,1.03,4.9/26.7,底位/绿柱缩短,21.5%,-0.4%
3-准入选观察池,600422,昆药集团,8.09,0.95,24.2/33.3,底位/红柱,21.4%,-1.3%
3-准入选观察池,605377,华旺科技,7.64,1.05,17.7/12.7,底位/绿柱缩短,21.1%,-3.3%
3-准入选观察池,600873,梅花生物,8.31,0.61,17.3/23.4,底位/绿柱缩短,20.8%,-2.6%
3-准入选观察池,001318,阳光乳业,10.55,1.09,22.4/21.3,底位/绿柱缩短,20.7%,-0.5%
3-准入选观察池,002908,德生科技,6.88,0.93,20.4/34.3,底位/绿柱缩短,20.6%,-0.9%
3-准入选观察池,600235,民丰特纸,5.33,0.97,17.0/24.8,底位/绿柱缩短,20.5%,-0.7%
3-准入选观察池,603506,南都物业,10.07,0.95,14.5/27.0,底位/绿柱缩短,20.3%,-0.8%
3-准入选观察池,605001,威奥股份,5.81,0.91,19.1/26.6,底位/绿柱缩短,20.3%,-0.2%
3-准入选观察池,603229,奥翔药业,8.12,0.87,5.4/13.2,底位/绿柱缩短,20.1%,-2.2%
3-准入选观察池,002100,天康生物,6.02,0.81,14.9/28.0,底位/红柱,20.1%,-2.3%
3-准入选观察池,000953,河化股份,5.56,0.86,21.6/21.2,底位/绿柱缩短,19.4%,-1.2%
3-准入选观察池,603839,安正时尚,6.18,0.9,19.7/34.5,底位/绿柱缩短,19.1%,-0.3%
3-准入选观察池,600712,南宁百货,5.0,0.97,8.7/16.5,底位/绿柱缩短,19.0%,-1.0%
3-准入选观察池,601857,中国石油,9.58,0.64,14.9/25.5,底位/绿柱缩短,18.8%,-1.9%
3-准入选观察池,002566,益盛药业,6.44,0.9,21.6/29.8,底位/绿柱缩短,18.7%,-0.9%
3-准入选观察池,002244,滨江集团,8.37,0.78,16.8/17.3,底位/绿柱缩短,18.6%,-2.2%
3-准入选观察池,003016,欣贺股份,6.61,0.99,23.6/31.5,底位/绿柱缩短,18.4%,-0.6%
3-准入选观察池,603035,常熟汽饰,11.06,1.06,15.2/24.8,底位/绿柱缩短,18.4%,-0.2%
3-准入选观察池,001979,招商蛇口,7.25,1.01,8.1/16.0,底位/绿柱缩短,18.2%,-3.7%
3-准入选观察池,603022,新通联,8.84,1.07,12.5/23.9,底位/绿柱缩短,18.1%,-0.9%
3-准入选观察池,001201,东瑞股份,10.64,1.08,22.2/28.3,底位/绿柱缩短,18.0%,-2.1%
3-准入选观察池,603033,三维股份,9.06,0.8,4.1/27.6,底位/绿柱缩短,17.7%,-2.8%
3-准入选观察池,000605,渤海股份,5.68,0.91,17.5/32.3,底位/绿柱缩短,17.5%,-0.5%
3-准入选观察池,002205,国统股份,11.01,1.07,0.0/14.6,底位/绿柱缩短,17.4%,-0.9%
3-准入选观察池,002538,司尔特,5.64,1.06,21.0/30.1,底位/绿柱缩短,17.4%,-3.4%
3-准入选观察池,002732,燕塘乳业,13.25,0.86,12.8/28.9,底位/绿柱缩短,17.0%,-0.2%
3-准入选观察池,603357,设计总院,6.43,0.78,20.0/31.0,底位/绿柱缩短,16.7%,-1.8%
3-准入选观察池,002461,珠江啤酒,8.25,0.79,14.8/29.6,底位/绿柱缩短,16.7%,-4.3%
3-准入选观察池,002381,双箭股份,5.35,0.87,21.3/32.4,底位/绿柱缩短,16.6%,-0.6%
3-准入选观察池,601952,苏垦农发,8.07,0.97,20.3/33.9,底位/绿柱缩短,16.5%,-2.1%
3-准入选观察池,601811,新华文轩,11.52,0.79,0.0/19.7,底位/绿柱缩短,16.2%,-1.7%
3-准入选观察池,000421,南京公用,5.26,1.04,22.0/29.9,底位/绿柱缩短,16.2%,-2.2%
3-准入选观察池,600476,湘邮科技,9.71,0.99,17.9/27.5,底位/绿柱缩短,16.0%,-2.8%
3-准入选观察池,605138,盛泰集团,6.06,0.91,15.6/26.0,底位/绿柱缩短,15.8%,-1.1%
3-准入选观察池,002468,申通快递,13.28,0.85,22.6/19.6,底位/绿柱缩短,15.7%,-2.3%
3-准入选观察池,603708,家家悦,9.07,0.66,22.1/32.9,底位/绿柱缩短,15.3%,-1.5%
3-准入选观察池,002561,徐家汇,6.68,0.85,20.0/29.2,底位/绿柱缩短,15.2%,-1.0%
3-准入选观察池,600697,欧亚集团,10.25,0.97,17.8/29.8,底位/绿柱缩短,14.8%,-1.4%
3-准入选观察池,601107,四川成渝,5.31,0.86,15.1/11.9,底位/绿柱缩短,14.1%,-2.0%
3-准入选观察池,600834,申通地铁,6.98,0.73,15.6/23.3,底位/绿柱缩短,13.7%,-0.6%
3-准入选观察池,600640,国脉文化,10.55,0.79,24.1/29.7,底位/绿柱缩短,13.7%,0.5%
3-准入选观察池,601801,皖新传媒,5.2,0.53,0.0/23.3,底位/绿柱缩短,13.3%,0.0%
3-准入选观察池,600587,新华医疗,12.04,0.92,17.0/20.1,底位/绿柱缩短,13.3%,-1.2%
3-准入选观察池,600356,恒丰纸业,8.06,0.83,16.0/25.8,底位/绿柱缩短,13.0%,-0.9%
3-准入选观察池,600007,中国国贸,18.75,0.85,7.6/32.2,底位/绿柱缩短,12.6%,2.0%
3-准入选观察池,601200,上海环境,7.05,0.65,14.3/24.1,底位/绿柱缩短,12.6%,-0.7%
3-准入选观察池,003000,劲仔食品,9.7,1.04,9.5/27.6,底位/绿柱缩短,12.5%,-4.2%
3-准入选观察池,002216,三全食品,11.66,0.79,20.0/13.5,底位/绿柱缩短,12.1%,-0.6%
3-准入选观察池,002275,桂林三金,12.33,0.58,14.3/27.3,底位/绿柱缩短,12.0%,0.6%
3-准入选观察池,000719,中原传媒,11.94,0.42,3.0/26.9,底位/绿柱缩短,12.0%,-0.1%
3-准入选观察池,600894,广日股份,8.14,0.77,17.4/33.1,底位/绿柱缩短,11.9%,-1.1%
3-准入选观察池,001914,招商积余,8.83,0.81,21.5/33.8,底位/绿柱缩短,11.5%,-2.2%
3-准入选观察池,603768,常青股份,10.07,0.6,9.1/5.5,底位/绿柱缩短,11.1%,0.4%
3-准入选观察池,600305,恒顺醋业,6.6,0.74,25.0/21.6,底位/绿柱缩短,10.7%,-1.0%
3-准入选观察池,002007,华兰生物,12.84,0.82,24.0/31.2,底位/绿柱缩短,10.6%,0.1%
3-准入选观察池,002003,伟星股份,8.65,0.51,24.1/32.9,底位/绿柱缩短,10.6%,0.2%
